Date,AGG,BND,BSV,BNDX,MINT,BIV,NEAR,SCHZ,FTSM,SPAB,BLV,TOTL,IUSB,GVI,ISTB,BOND,IAGG,FBND,VBND,AGGY,RAVI,ILTB,LDUR,FTSD,ULST,FLTB,XMPT,FIBR,MINC,AGZD,NFLT,HOLD,FCOR,BYLD,KCNY,WYDE,SAGG,AGND
2016-07-29,105.471252,78.696831,77.410149,52.483955,96.211601,81.960686,47.885441,50.367934999999996,57.314278,27.709784999999997,90.731499,46.185429,48.677822,107.453079,47.857822,98.79833199999999,50.097687,47.560406,48.014339,48.145645,72.32154799999999,60.577911,94.431297,91.70179,38.497040000000005,48.542152,26.095541,100.6500,45.586441,44.750473,22.25135,95.5336,47.530922,22.913496,31.650459,35.84,30.618382,39.42622
2016-08-01,105.225105,78.450363,77.353645,52.268584999999995,96.211617,81.770088,47.894047,50.307671,57.30471800000001,27.586534999999998,89.86737099999999,46.107857,48.546539,107.331543,47.78804,98.715714,50.050823,47.390469,47.940342,47.977039000000005,72.36734799999999,60.180492,94.272102,91.823959,38.500946,48.502277,26.002193,100.3200,45.595768,44.834922999999996,22.377512,95.475998,47.261623,22.894389999999998,31.480142999999998,35.84,30.618382,39.42622
2016-08-02,104.91658000000001,78.37583199999999,77.30587,52.071949,96.230659,81.61203,47.846283,50.214096000000005,57.333412,27.591185,89.015366,46.0802,48.434810999999996,107.31256100000002,47.797470000000004,98.339516,49.882088,47.312977000000004,47.709099,47.823189,72.329063,59.910121999999994,94.356369,91.739403,38.510529,48.456676,25.948862,100.2300,45.586441,44.703537,22.268637,95.475998,47.142227,22.858467,31.622073999999998,35.84,30.500466999999997,39.42622
2016-08-03,105.02876299999998,78.37583199999999,77.24854300000001,52.146854,96.202118,81.57482900000001,47.865387,50.204754,57.32864,27.600483,88.942856,46.107857,48.444117999999996,107.217598,47.722015,98.330345,49.938328000000006,47.326984,47.773853,47.832401000000004,72.338623,59.576622,94.243988,91.748779,38.491364000000004,48.494671000000004,26.224442,100.2600,45.623764,44.703537,22.242706,95.475998,47.169998,22.876711,31.612616,35.84,30.500466999999997,39.529716
2016-08-04,105.225105,78.515594,77.363197,52.25922,96.259178,81.788673,47.884476,50.251526,57.342976,27.646997,89.67704,46.163197,48.537231,107.43600500000001,47.740879,98.642342,50.026459,47.404476,47.912601,47.969677000000004,72.348206,60.063331999999996,94.478096,91.814552,38.510529,48.570652,26.135536,100.4700,45.661068,44.703537,22.285913,95.475998,47.359718,22.949686,31.593683000000002,35.907001,30.500466999999997,39.529716
2016-08-05,104.869827,78.254745,77.238968,52.240497999999995,96.240158,81.444649,47.894047,50.101807,57.342976,27.558624,89.02441400000001,46.061749,48.341698,107.141663,47.740879,98.477158,49.957073,47.373672,47.699852,47.777134000000004,72.309914,59.531569999999995,94.318893,91.70179,38.472167999999996,48.465225,26.046648,100.3500,45.679722,44.497116,22.329119,95.5336,47.151493,22.922314,31.499066999999997,35.907001,30.500466999999997,39.529716
2016-08-08,104.93526499999999,78.264076,77.229401,52.315403,96.259178,81.426086,47.874943,50.129878999999995,57.362125,27.535368,89.178513,46.015656,48.388259999999995,107.141663,47.731445,98.513855,50.113636,47.317646,47.764595,47.81398,72.309914,59.883072,94.45002,91.852173,38.529716,48.437691,26.188879,100.4000,45.642414,44.741085,22.346403,95.514381,47.105225,22.922314,31.527458000000003,35.907001,30.500466999999997,39.529716
2016-08-09,105.206383,78.487633,77.29630999999999,52.455868,96.259178,81.677094,47.903599,50.242168,57.333412,27.595833000000002,89.858307,46.163197,48.574459000000004,107.236595,47.806908,98.871735,50.266434000000004,47.420353000000006,47.839523,47.998241,72.329063,60.297672,94.38445300000001,91.89915500000001,38.500946,48.371193,26.091099,100.5700,45.595768,44.741085,22.346403,95.52401,47.438373999999996,22.995296,31.499066999999997,35.775002,30.500466999999997,39.529716
2016-08-10,105.327942,78.590103,77.344109,52.58694499999999,96.259178,81.87236,47.913143,50.307671,57.333412,27.651647999999998,90.329628,46.255404999999996,48.527924,107.293571,47.825771,98.770775,50.350807,47.541744,48.023586,48.095886,72.329063,60.60410699999999,94.36573800000001,91.936745,38.510529,48.418678,26.099982999999998,100.6900,45.698402,44.731701,22.51059,95.52401,47.450409,23.031776,31.570034000000003,35.775002,30.500466999999997,39.670853
2016-08-11,105.04746200000001,78.385162,77.229401,52.540133999999995,96.278198,81.519058,47.913143,50.232819,57.352543000000004,27.572578000000004,89.695137,46.167809000000005,48.527924,107.11316699999999,47.806908,98.550568,50.257061,47.411018,47.727604,47.933746,72.309914,60.22554399999999,94.318893,91.89915500000001,38.481761999999996,48.447182,26.12665,100.5300,45.726383,44.863064,22.458736,95.562401,47.331028,22.995296,31.584225,35.775002,30.500466999999997,39.567347999999996
2016-08-12,105.299881,78.56218,77.325012,52.530777,96.30675500000001,81.825867,47.932232,50.279598,57.348721,27.646997,90.374954,46.246185,48.593094,107.36003899999999,47.835194,98.69735,50.303936,47.672443,47.874672,48.108788,72.348206,60.450908999999996,94.478096,91.964935,38.491364000000004,48.551646999999996,26.188879,100.6800,45.698402,44.788002,22.435406,95.562401,47.489277,23.012623,31.5795,35.775002,30.500466999999997,39.567347999999996
2016-08-15,105.112907,78.43177,77.24854300000001,52.446498999999996,96.259178,81.63063000000001,47.913143,50.242168,57.371685,27.619089000000002,89.840195,46.236969,48.574459000000004,107.322052,47.854061,98.523041,50.257061,47.607085999999995,47.806225,48.016644,72.386513,60.459908,94.30017099999999,92.002525,38.520123,48.532665,26.11776,100.6800,45.73571,44.75985,22.545153,95.58159599999999,47.424503,22.98708,31.598422999999997,35.775002,30.500466999999997,39.633213
2016-08-16,105.04746200000001,78.394478,77.21032,52.427772999999995,96.297226,81.519058,47.941788,50.204754,57.365002000000004,27.595833000000002,89.649849,46.200089,48.583797,107.17013500000002,47.78804,98.330345,50.172695000000004,47.569748,47.810848,47.979805,72.338623,60.252598,94.38445300000001,92.002525,38.491364000000004,48.437691,26.099982999999998,100.6700,45.679722,44.741085,22.53651,95.58159599999999,47.429138,22.997114,31.726159999999997,35.775002,30.500466999999997,39.633213
2016-08-17,105.24378200000001,78.515594,77.258087,52.47459,96.34478,81.667816,47.951344,50.242168,57.352543000000004,27.619089000000002,89.976112,46.273857,48.555859000000005,107.27458200000001,47.854061,98.532211,50.247688000000004,47.653763,47.903343,48.058125,72.338623,60.423862,94.36573800000001,91.936745,38.491364000000004,48.428196,26.064423,100.7200,45.754383000000004,44.741085,22.53651,95.495186,47.40136,22.987993,31.643836999999998,35.75,30.500466999999997,39.633213
2016-08-18,105.39337900000001,78.59944200000001,77.29630999999999,52.530777,96.382813,81.770088,47.951344,50.288967,57.352543000000004,27.660952,90.29338800000001,46.273857,48.667583,107.350555,47.844615999999995,99.018562,50.313316,47.747128000000004,48.005093,48.145645,72.39609499999999,60.477924,94.431282,92.002525,38.539314000000005,48.556404,26.002193,100.8700,45.726383,44.816154,22.51923,95.495186,47.567947,23.013531,31.687361,35.75,30.500466999999997,39.802597
2016-08-19,105.15966,78.441071,77.229401,52.43713,96.382813,81.57482900000001,47.951344,50.251526,57.371685,27.633045000000003,89.912689,46.264633,48.593094,107.160645,47.797470000000004,98.770775,50.210194,47.603359000000005,47.903343,48.025871,72.39609499999999,60.41486,94.356369,91.936745,38.510529,48.494671000000004,26.11776,100.7500,45.745049,45.031979,22.51923,95.495186,47.493904,22.989817000000002,31.527458000000003,35.75,30.500466999999997,39.924927000000004
2016-08-22,105.31858100000001,78.552872,77.24854300000001,52.512062,96.392349,81.714279,47.941788,50.279598,57.362125,27.660952,90.329628,46.310738,48.686211,107.322052,47.806908,98.81665799999999,50.279552,47.670578000000006,47.875599,48.150528,72.37693,60.793381000000004,94.440651,92.002525,38.510529,48.475674,26.135536,100.8400,45.717056,45.097752,22.614645,95.495186,47.697506,23.024481,31.508532000000002,35.75,30.402205,39.981464
2016-08-23,105.34661899999999,78.590103,77.229401,52.58694499999999,96.411362,81.760796,47.951344,50.317059,57.369766000000006,27.656301000000003,90.58339699999999,46.283077,48.714134,107.28407299999999,47.806908,98.89007600000001,50.266434000000004,47.747128000000004,47.995834,48.085888,72.36734799999999,60.631156999999995,94.41256700000001,92.068314,38.510529,48.52317,26.144428,100.8800,45.73571,45.097752,22.571279999999998,95.495186,47.753033,23.059143,31.55583,35.75,30.402205,39.981464
2016-08-24,105.30925,78.580795,77.219872,52.5214,96.420868,81.70500200000001,47.951344,50.317059,57.34774,27.665604,90.447449,46.301525,48.658268,107.322052,47.806908,98.89007600000001,50.313316,47.709778,47.986595,48.16898,72.37693,60.739288,94.496841,91.946129,38.520123,48.520317,26.144428,100.9000,45.763702,45.116558000000005,22.649345,95.495186,47.702126,23.059143,31.546378999999998,35.75,30.402205,39.981464
2016-08-25,105.19704399999999,78.496971,77.219872,52.5214,96.411362,81.602753,47.951344,50.270241,57.366898,27.642346999999997,90.175537,46.264633,48.658268,107.2556,47.797470000000004,98.844177,50.298325,47.730339,47.912601,48.113594,72.39609499999999,60.577091,94.347,92.07770500000001,38.568084999999996,48.504166,26.028864000000002,100.8800,45.746052,44.834625,22.562601,95.610962,47.688244,23.059143,31.527458000000003,35.75,30.402205,39.981464
2016-08-26,105.02876299999998,78.301323,77.124306,52.47459,96.420868,81.295891,47.951344,50.186028,57.366898,27.572578000000004,89.82204399999999,46.209301,48.546539,106.989754,47.740879,98.660667,50.15395,47.622959,47.764595,47.982459999999996,72.357811,60.41486,94.421913,92.07770500000001,38.520123,48.399693,25.877747,100.7000,45.774101,45.116558000000005,22.553926,95.610962,47.493904,22.967926000000002,31.489603000000002,35.75,30.402205,39.802422
2016-08-29,105.31858100000001,78.571503,77.191185,52.558871999999994,96.430374,81.621323,47.951344,50.288967,57.395626,27.633045000000003,90.683105,46.283077,48.704826000000004,107.12267299999999,47.731445,98.770775,50.325503999999995,47.804588,47.986595,48.205909999999996,72.415237,60.937611,94.534302,92.08709,38.520123,48.495731,25.993305,100.8600,45.736706,44.966194,22.510553,95.658997,47.808365,23.072824,31.442295,35.75,30.402205,39.595116
2016-08-30,105.262474,78.506279,77.21032,52.605681999999995,96.458908,81.59343,47.960903,50.307671,57.382220999999994,27.646997,90.456505,46.292301,48.676895,107.12267299999999,47.750313,98.954285,50.332058,47.795227000000004,47.958836,48.178219,72.36734799999999,60.766342,94.571754,92.049515,38.568084999999996,48.400646,25.95775,100.8900,45.764748,45.125941999999995,22.545248,95.553291,47.737865,23.077381,31.385519,35.75,30.382551,39.727028000000004
2016-08-31,105.24378200000001,78.450363,77.20075200000001,52.5214,96.487411,81.53763599999999,47.960903,50.279598,57.400414000000005,27.609789000000003,90.447449,46.292301,48.658268,107.07518,47.740879,98.80749499999999,50.16333,47.717525,47.736851,48.1413,72.415237,60.784386,94.599846,91.907562,38.577675,48.476723,25.984419,100.8700,45.727356,45.060169,22.49321,95.63018000000001,47.66922,23.040894,31.404444,35.75,30.520119,39.74588
2016-09-01,105.335167,78.558601,77.23983,52.470783,96.437927,81.58528100000001,47.922691,50.298458000000004,57.386051,27.654533,90.44809000000001,46.303253000000005,48.637077000000005,107.14324199999999,47.719704,99.000702,50.210194,47.748416999999996,47.977340999999996,48.098816,72.472031,60.809631,94.61859100000001,92.058273,38.579201,48.457703,25.824404,100.5900,45.717995,45.182331,22.475853,95.553291,47.683136,23.050017999999998,31.493391,35.75,30.520119,39.755295000000004
2016-09-02,105.19468700000002,78.446579,77.23983,52.377056,96.485527,81.48281899999999,47.922691,50.242191,57.386051,27.598602000000003,90.06626899999999,46.243171999999994,48.581093,107.124229,47.7575,98.908699,50.022694,47.739059000000005,47.958836,48.085888,72.404961,60.475173999999996,94.487305,91.916977,38.579201,48.490982,25.895523,100.5900,45.717995,44.919209,22.49321,95.553291,47.585735,23.077879,31.366602,35.75,30.520119,39.783581
2016-09-06,105.419495,78.679924,77.36421999999999,52.461414000000005,96.53315,81.808899,47.922691,50.326572,57.424358,27.663861999999998,90.484474,46.354118,48.665062,107.33339699999999,47.814182,99.028343,50.332058,47.851395000000004,47.977340999999996,48.194835999999995,72.404961,60.755402000000004,94.637344,92.180679,38.588806,48.543282,25.993305,100.8200,45.736706,44.947407,22.536579,95.66861,47.771255,23.151028,31.470682,35.419998,30.520119,39.764728999999996
2016-09-07,105.475677,78.68924,77.345093,52.59264399999999,96.52359,81.855446,47.913143,50.382832,57.408077,27.687162,90.5299,46.400333,48.786365999999994,107.35239399999999,47.823639,99.193977,50.360188,47.879486,48.097584000000005,48.238224,72.414558,60.728271,94.506073,92.171288,38.540805999999996,48.524260999999996,25.948862,100.8500,45.774101,44.947407,22.675371,95.649399,47.845467,23.151028,31.536915000000004,35.419998,30.520119,39.727028000000004
2016-09-08,105.11039699999999,78.39053299999999,77.22068,52.405178,96.52359,81.48281899999999,47.913143,50.279705,57.414787,27.603262,89.538956,46.326378000000005,48.515778000000005,107.08618200000001,47.814182,98.908699,50.144573,47.741859000000005,47.968082,48.058182,72.414558,60.185913,94.51545,91.954666,38.540805999999996,48.476723,25.895523,100.6900,45.820858,44.966194,22.545248,95.639763,47.557911,23.087021,31.527458000000003,35.419998,30.520119,39.727028000000004
2016-09-09,104.651421,78.04518900000001,77.191971,52.208351,96.50457800000001,81.128754,47.894047,50.073440999999995,57.414787,27.505377000000003,88.229851,46.150729999999996,48.273205,106.876999,47.748055,98.623459,49.928955,47.57053,47.690616999999996,47.790424,72.39535500000001,59.40848199999999,94.552948,92.02059200000001,38.521606,48.410164,25.442145999999997,100.5000,45.755404999999996,45.05077,22.614645,95.687851,47.23325,22.981876,31.480142999999998,35.419998,30.520119,39.943764
2016-09-12,104.735718,78.073181,77.22068,52.123989,96.495056,81.184647,47.903599,50.073440999999995,57.386051,27.491394,88.229851,46.229309,48.329182,106.934044,47.73859,98.31059300000001,49.807087,47.53215,47.661007,47.756264,72.385788,59.40848199999999,94.552948,91.973511,38.579201,48.408264,25.379923,100.4600,45.746052,45.041382,22.5973,95.687851,47.298187,22.983701999999997,31.492447,35.630001,30.520119,40.056835
2016-09-13,104.445374,77.849136,77.13454399999999,52.011505,96.52359,80.914474,47.913143,49.998436,57.386051,27.435457,87.575294,46.169212,48.235882000000004,106.734398,47.691357,98.292198,49.703964,47.402004,47.534240999999994,47.661167,72.385788,58.80283000000001,94.487305,92.011154,38.550407,48.362602,25.202126999999997,100.3200,45.783443,45.041382,22.432479999999998,95.687851,46.991141999999996,22.931583,31.472573999999998,35.619999,30.520119,40.056835
2016-09-14,104.576515,77.951836,77.249382,52.077129,96.50457800000001,81.156708,47.922691,50.017193,57.386051,27.440125,87.629814,46.196945,48.263882,106.857979,47.700817,98.393425,49.746162,47.514355,47.599007,47.675934000000005,72.414558,59.01075,94.459183,92.105339,38.550407,48.362602,25.326586,100.4800,45.736706,45.041382,22.302360999999998,95.639763,47.112663,22.937071,31.501902,35.837002000000005,30.520119,39.981464
2016-09-15,104.642052,78.01718100000001,77.258942,52.020885,96.53315,81.1474,47.932232,50.026562,57.414787,27.458769,87.366173,46.215443,48.263882,106.896019,47.785843,98.301399,49.741459000000006,47.467541,47.673035,47.688869,72.404961,58.757645,94.684227,92.105339,38.588806,48.374966,25.237683999999998,100.5500,45.727356,44.881617999999996,22.319715,95.639763,47.096886,22.922442999999998,31.565298,35.93,30.520119,39.981464
2016-09-16,104.717003,78.082527,77.23983,52.077129,96.50457800000001,81.231262,47.932232,50.017193,57.39946,27.468082,87.648026,46.229309,48.254539,106.97209199999999,47.72916,98.246178,49.704906,47.467541,47.710052000000005,47.624233000000004,72.414558,59.137291000000005,94.543594,92.105339,38.617596,48.394936,25.157681,100.4700,45.755404999999996,44.881617999999996,22.398651,95.658997,47.084843,22.922442999999998,31.584225,35.93,30.520119,39.953194
2016-09-19,104.632683,78.02651999999999,77.23024000000001,52.067753,96.54265600000001,81.175331,47.932232,50.017193,57.433926,27.444785999999997,87.77529100000001,46.206203,48.29187,106.97209199999999,47.72916,98.476212,49.750839,47.533073,47.636021,47.716576,72.414558,59.037849,94.61859100000001,92.171288,38.617596,48.419662,25.255465,100.4900,45.802166,44.881617999999996,22.302360999999998,95.658997,47.132145,22.986444,31.517994,35.93,30.520119,39.953194
2016-09-20,104.67016600000001,78.04518900000001,77.249382,52.152107,96.552185,81.203293,47.932232,50.045319,57.433926,27.482071,88.08438100000001,46.215443,48.319866,106.94355800000001,47.748055,98.32899499999999,49.891453000000006,47.467541,47.663776,47.771957,72.385788,59.182491000000006,94.562325,91.879311,38.617596,48.343586,25.219913000000002,100.5200,45.774101,44.881617999999996,22.351974,95.658997,47.159054,23.004735999999998,31.451759000000003,35.93,30.520119,40.141651
2016-09-21,104.932426,78.26921800000001,77.268501,52.264584,96.54265600000001,81.417564,47.951344,50.101563,57.429145999999996,27.500716999999998,88.875336,46.261669,48.38517,107.124229,47.719704,98.559044,49.882088,47.654793,47.715607,47.771957,72.39535500000001,59.742954000000005,94.693634,92.077087,38.617596,48.362602,25.371032999999997,100.5600,45.792812,44.881617999999996,22.351974,95.639763,47.298187,22.990103,31.529343,35.93,30.520119,39.953194
2016-09-22,105.147827,78.427879,77.268501,52.442684,96.561684,81.566643,47.951344,50.19532,57.409973,27.584615999999997,89.475311,46.335632000000004,48.525116,107.219315,47.804722,99.074341,50.041443,47.767151,48.043163,47.993567999999996,72.481636,60.176849,94.543594,92.048859,38.569611,48.399689,25.522152,100.7600,45.839558000000004,45.060169,22.421612,95.639763,47.519878000000006,23.059591,31.470682,35.93,30.520119,39.934345
2016-09-23,105.119759,78.409233,77.33551,52.414551,96.54265600000001,81.594604,47.951344,50.223446,57.409973,27.589273,89.293518,46.317139000000005,48.543777,107.285873,47.823639,99.04673000000001,50.125809000000004,47.851395000000004,48.080185,48.030487,72.433701,59.80624399999999,94.496689,92.086517,38.569611,48.429173,25.548824,100.8400,45.848919,45.107162,22.482533,95.658997,47.604294,23.113543,31.504747,35.479,30.520119,39.934345
2016-09-26,105.250877,78.539902,77.383347,52.517662,96.54265600000001,81.706383,47.951344,50.307815999999995,57.448311,27.640545,89.566254,46.428078,48.581093,107.314384,47.842521999999995,99.08354200000001,50.219570000000004,47.842037,48.015404,48.099895000000004,72.452888,60.240131000000005,94.64672900000001,92.28427099999999,38.60799,48.476723,25.557714,100.9100,45.840472999999996,44.928349,22.543467,95.662643,47.659954,23.064167,31.603147999999997,35.479,30.520119,40.108921
2016-09-27,105.382011,78.633247,77.345093,52.583282,96.58073399999999,81.855446,47.960903,50.354690999999995,57.429145999999996,27.654533,89.975365,46.446568,48.618415999999996,107.409485,47.814182,99.295181,50.225184999999996,47.916946,48.052422,48.192429,72.443283,60.411880000000004,94.768623,92.161835,38.550407,48.467205,25.646612,100.9200,45.868587,45.041286,22.508646,95.624161,47.738789000000004,23.097084,31.622073999999998,35.479,30.520119,40.108921
2016-09-28,105.410133,78.633247,77.32592,52.583282,96.590248,81.864799,47.960903,50.364067,57.429145999999996,27.659197,89.838974,46.437313,48.637077000000005,107.380959,47.870872,99.23996700000001,50.247688000000004,47.936638,48.144954999999996,48.192429,72.462456,60.610748,94.749901,92.26545,38.588806,48.479588,25.788841,100.9200,45.877964,45.14481,22.508646,95.653008,47.667206,23.132742,31.603147999999997,35.479,30.520119,39.854122
2016-09-29,105.410133,78.642586,77.345093,52.59264399999999,96.590248,81.836838,47.960903,50.373444,57.438717000000004,27.659197,90.093536,46.455799,48.609085,107.447525,47.880318,99.313576,50.15395,48.030440999999996,48.107941,48.157261,72.567894,60.628853,94.721748,92.246613,38.5984,48.454834000000005,25.522152,100.9700,45.868587,45.031876000000004,22.543467,95.662643,47.704395,23.132742,31.678846000000004,35.479,30.520119,39.731441
2016-09-30,105.29771399999998,78.539902,77.345093,52.52703100000001,96.552185,81.66909799999999,47.941788,50.317204,57.448311,27.617243,89.638977,46.400333,48.599754,107.295372,47.851982,99.33197,50.191444,47.908504,48.052422,48.118389,72.500793,60.213024,94.759277,92.35208100000001,38.579201,48.497665000000005,25.566601000000002,100.9200,45.859221999999995,44.956581,22.543467,95.662643,47.704395,23.132742,31.563409999999998,35.479,30.520119,39.731441
2016-10-03,105.178665,78.456245,77.246666,52.335629,96.578873,81.532791,47.950413,50.255756,57.45789,27.587353000000004,89.377815,46.364861,48.547394,107.249664,47.833046,99.175079,50.142677,47.899109,48.061671999999994,48.035109999999996,72.54055799999999,60.030903,94.543297,92.370956,38.570248,48.37392,25.549639000000003,100.6200,45.859221999999995,44.956581,22.557394,95.662643,47.657902,23.100737,31.591789000000002,35.349998,30.520119,40.042873
2016-10-04,104.82210500000001,78.19438199999999,77.208344,52.307495,96.588402,81.318077,47.950413,50.152435,57.438717000000004,27.526628000000002,88.694016,46.327789,48.435215,107.059219,47.785740000000004,98.907402,50.03577,47.805309,47.876606,47.861145,72.521362,59.695418999999994,94.674774,92.106865,38.579845,48.440559,25.290756,100.5200,45.849838,44.871887,22.595688,95.662643,47.486832,23.070509,31.591789000000002,35.349998,30.520119,40.042873
2016-10-05,104.68135799999999,78.063446,77.179611,52.194889,96.550278,81.131378,47.959965000000004,50.077301,57.448311,27.470570000000002,88.42961899999999,46.299988,48.379115999999996,106.887817,47.785740000000004,98.722809,49.821022,47.720886,47.774817999999996,47.776016,72.502174,59.55035,94.524506,92.078583,38.589451000000004,48.297737,25.130062,100.5000,45.849838,44.871887,22.526049,95.710716,47.351096999999996,23.061352,31.480142999999998,35.349998,30.520119,39.920193
2016-10-06,104.68135799999999,78.035393,77.112526,52.185513,96.597923,81.066048,47.979073,50.002136,57.453091,27.489258000000003,88.119621,46.272186,48.34174,106.916397,47.766804,98.658211,49.808819,47.720886,47.72855,47.732544,72.550156,59.332752,94.618401,92.078583,38.579845,48.288235,25.112213,100.4800,45.896706,45.18243,22.660967000000003,95.710716,47.388290000000005,23.061352,31.480142999999998,35.349998,30.520119,40.042873
2016-10-07,104.70013399999999,78.100861,77.170029,52.147971999999996,96.62653399999999,81.15937,47.979073,50.030319,57.448311,27.503271,88.201683,46.281445,48.369778000000004,106.887817,47.747879,98.648972,49.833218,47.805309,47.72855,47.785267,72.492584,59.369011,94.618401,92.078583,38.618282,48.302502000000004,24.951519,100.5400,45.849838,45.078922,22.717545,95.710716,47.37899,23.039351999999997,31.489603000000002,35.349998,30.520119,40.11837
2016-10-10,104.653221,78.01666999999999,77.122124,52.044781,96.62653399999999,81.112709,47.969521,49.973960999999996,57.45789,27.465904,88.083145,46.253646999999994,48.332378000000006,106.79259499999999,47.710033,98.602829,49.7113,47.730267,47.830338,47.766769000000004,72.482986,59.251152000000005,94.674774,92.17289,38.627876,48.285374,25.085432,100.5800,45.906082,45.370663,22.517357,95.710716,47.397579,23.079678,31.494336999999998,35.25,30.520119,40.222179
2016-10-11,104.49369,77.895096,77.093376,52.082294,96.616997,80.991341,47.950413,49.945782,57.45789,27.456566,87.709343,46.235107,48.30434,106.830696,47.710033,98.42746700000001,49.76757,47.702118,47.719299,47.733444,72.502174,59.151421,94.674774,92.286041,38.608669,48.275856,25.014013000000002,100.5000,45.868587,45.13538,22.534760000000002,95.69148299999999,47.313904,23.03385,31.494336999999998,35.25,30.520119,40.363731
2016-10-12,104.531219,77.941849,77.112526,52.026009,96.60746800000001,81.010002,47.959965000000004,49.955166,57.467471999999994,27.437878,87.69109300000001,46.244385,48.294994,106.830696,47.710033,98.492065,49.609081,47.692738,47.645275,47.738997999999995,72.482986,59.124221999999996,94.68412,92.069153,38.647102000000004,48.26918,24.772976,100.4800,45.821732,45.097736,22.526049,95.739563,47.373405,22.997181,31.319290000000002,35.259997999999996,30.520119,40.420364
2016-10-13,104.68135799999999,78.035393,77.160454,52.129219,96.636032,81.12204,47.969521,50.011532,57.47705799999999,27.503271,88.137863,46.272186,48.379115999999996,106.887817,47.757362,98.648972,49.727257,47.749016,47.719299,47.831528000000006,72.502174,59.32368100000001,94.56205,92.314339,38.647102000000004,48.402462,24.41589,100.5900,45.887329,45.097736,22.552166,95.604912,47.559353,23.007271,31.253056,35.259997999999996,30.520119,40.184437
2016-10-14,104.503075,77.87638100000001,77.10296600000001,51.979092,96.655121,80.991341,47.969521,49.955166,57.47705799999999,27.437878,87.226105,46.20731,48.323032,106.821175,47.804657,98.408989,49.588459,47.824073999999996,47.719299,47.711231,72.54055799999999,58.770618000000006,94.580872,92.18231999999999,38.608669,48.402462,24.16593,100.6300,45.831112,45.078922,22.569582,95.604912,47.351096999999996,23.032936,31.196284999999996,35.259997999999996,30.736296000000003,40.269363
2016-10-17,104.68135799999999,78.044739,77.217926,52.016617,96.636032,81.15937,47.969521,49.983349,57.467471999999994,27.456566,87.791397,46.290714,48.369778000000004,106.887817,47.842506,98.556656,49.626907,47.814693,47.719299,47.794533,72.521362,58.942879000000005,94.702927,92.323776,38.627876,48.411986999999996,23.862402,100.7000,45.887329,45.210674,22.708847,95.604912,47.36039,23.052185,31.199121,35.259997999999996,30.736296000000003,40.241054999999996
2016-10-18,104.85025,78.147621,77.237083,52.082294,96.655121,81.29939300000001,47.979073,50.049114,57.486637,27.50794,88.064934,46.299988,48.407169,107.04016899999999,47.861446,98.73201800000001,49.720688,47.883175,47.811832,47.845417,72.53094499999999,59.187672,94.787437,92.323776,38.647102000000004,48.383434,24.094510999999997,100.8200,45.896706,45.13538,22.595688,95.604912,47.521236,23.079678,31.246429,35.259997999999996,30.736296000000003,40.241054999999996
2016-10-19,104.90655500000001,78.203712,77.237083,52.110455,96.683708,81.3741,48.007771000000005,50.067883,57.480892000000004,27.50794,88.110497,46.318531,48.463264,107.06875600000001,47.861446,98.750519,49.720688,47.852215,47.737808,47.896316999999996,72.559731,59.260216,94.90010799999999,92.323776,38.627876,48.392944,24.540865,100.8800,45.971691,45.13538,22.726248000000002,95.604912,47.523098,23.106258,31.234127,35.259997999999996,30.736296000000003,40.241054999999996
2016-10-20,104.869019,78.15696700000001,77.217926,52.138599,96.683708,81.271408,47.988636,50.058506,57.492397,27.521953999999997,88.24726899999999,46.318531,48.444561,107.03066299999999,47.851978,98.750519,49.908229999999996,47.927261,47.830338,47.914814,72.684464,59.39621700000001,94.674774,92.286041,38.627876,48.497665000000005,24.487307,100.8800,45.868587,45.125972999999995,22.682585,95.604912,47.602127,23.107183,31.164114,35.259997999999996,30.736296000000003,40.344868
2016-10-21,104.934731,78.222427,77.217926,52.119839,96.683708,81.336739,47.998203000000004,50.096073,57.486644999999996,27.5313,88.393135,46.318531,48.500648,107.116348,47.880352,98.916634,49.842609,47.852215,47.848846,47.942577,72.60771899999999,59.387154,94.824997,91.965393,38.656712,48.488155,24.514084,100.8900,45.981071,45.154216999999996,22.691313,95.604912,47.538891,23.125507,31.130049,35.143002,30.736296000000003,40.335442
2016-10-24,104.7752,78.110199,77.198746,52.110455,96.674171,81.206055,47.998203000000004,50.049114,57.49623100000001,27.498596000000003,88.03756700000001,46.290714,48.463264,106.973518,47.861446,98.796646,49.683167,47.870971999999995,47.774817999999996,47.849841999999995,72.569344,59.242081000000006,94.956467,92.286041,38.627876,48.402462,24.594435,100.8800,45.934204,45.059956,22.691313,95.624161,47.487762,23.101677,31.130049,34.958,30.608555,40.425216999999996
2016-10-25,104.7752,78.110199,77.160454,52.119839,96.674171,81.196724,47.959965000000004,50.049114,57.49623100000001,27.484589,88.028465,46.290714,48.453911,107.03066299999999,47.81411,98.907402,49.664413,47.749016,47.811832,47.794205,72.53094499999999,59.287418,94.740501,92.238892,38.656712,48.459590999999996,24.719412,100.8400,45.992785999999995,45.107101,22.734985,95.698746,47.605835,23.111760999999998,31.130049,35.029999,30.608555,40.425216999999996
